id,用户名,等级,省籍,文化,文化组,关系数目,演讲数目,邀请人数
1013,,,,,,,,
1014,,,,,,,,
1015,,,,,,,,
1016,,,,,,,,
1017,,,,,,,,
1018,,,,,,,,
1019,,,,,,,,
1020,,,,,,,,
1021,,,,,,,,
1022,,,,,,,,
1023,,,,,,,,
1024,,,,,,,,
1025,,,,,,,,
1026,,,,,,,,
1027,,,,,,,,
1028,,,,,,,,
1029,,,,,,,,
1030,,,,,,,,
1031,,,,,,,,
1032,,,,,,,,
1033,,,,,,,,
1034,,,,,,,,
1035,,,,,,,,
1036,,,,,,,,
1037,,,,,,,,
1038,,,,,,,,
1039,,,,,,,,
1040,,,,,,,,
1041,,,,,,,,
1042,,,,,,,,
1043,,,,,,,,
1044,,,,,,,,
1045,,,,,,,,
1046,,,,,,,,
1047,,,,,,,,
1048,,,,,,,,
1049,,,,,,,,
1050,,,,,,,,
1051,,,,,,,,
1052,,,,,,,,
1053,,,,,,,,
1054,,,,,,,,
1055,,,,,,,,
1056,,,,,,,,
1057,,,,,,,,
1058,,,,,,,,
1059,,,,,,,,
1060,,,,,,,,
1061,,,,,,,,
1062,,,,,,,,
1063,,,,,,,,
1064,,,,,,,,
1065,,,,,,,,
1066,,,,,,,,
1067,,,,,,,,
1068,,,,,,,,
1069,,,,,,,,
1070,,,,,,,,
1071,,,,,,,,
1072,,,,,,,,
1073,,,,,,,,
1074,,,,,,,,
1075,,,,,,,,
1076,,,,,,,,
1077,,,,,,,,
1078,,,,,,,,
1079,,,,,,,,
1080,,,,,,,,
1081,,,,,,,,
1082,,,,,,,,
1083,,,,,,,,
1084,,,,,,,,
1085,,,,,,,,
1086,,,,,,,,
1087,,,,,,,,
1088,,,,,,,,
1089,,,,,,,,
1090,,,,,,,,
1091,,,,,,,,
1092,,,,,,,,
1093,,,,,,,,
1094,,,,,,,,
1095,,,,,,,,
1096,,,,,,,,
1097,,,,,,,,
1098,,,,,,,,
1099,,,,,,,,
1100,,,,,,,,
1101,,,,,,,,
1102,,,,,,,,
1103,,,,,,,,
1104,,,,,,,,
1105,,,,,,,,
1106,,,,,,,,
1107,,,,,,,,
1108,,,,,,,,
1109,,,,,,,,
1110,,,,,,,,
1111,,,,,,,,
1112,,,,,,,,
1113,,,,,,,,
1114,,,,,,,,
1115,,,,,,,,
1116,,,,,,,,
1117,,,,,,,,
1118,,,,,,,,
1119,,,,,,,,
1120,,,,,,,,
1121,,,,,,,,
1122,,,,,,,,
1123,,,,,,,,
1124,,,,,,,,
1125,,,,,,,,
1126,,,,,,,,
1127,,,,,,,,
1128,,,,,,,,
1129,,,,,,,,
1130,,,,,,,,
1131,,,,,,,,
1132,,,,,,,,
1133,,,,,,,,
1134,,,,,,,,
1135,,,,,,,,
1136,,,,,,,,
1137,,,,,,,,
1138,,,,,,,,
1139,,,,,,,,
1140,,,,,,,,
1141,,,,,,,,
1142,,,,,,,,
1143,,,,,,,,
1144,,,,,,,,
1145,,,,,,,,
1146,,,,,,,,
1147,,,,,,,,
1148,,,,,,,,
1149,,,,,,,,
1150,,,,,,,,
1151,,,,,,,,
1152,,,,,,,,
1153,,,,,,,,
1154,,,,,,,,
1155,,,,,,,,
1156,,,,,,,,
1157,,,,,,,,
1158,,,,,,,,
1159,,,,,,,,
1160,,,,,,,,
1161,,,,,,,,
1162,,,,,,,,
1163,,,,,,,,
1164,,,,,,,,
1165,,,,,,,,
1166,,,,,,,,
1167,,,,,,,,
1168,,,,,,,,
1169,,,,,,,,
1170,,,,,,,,
1171,,,,,,,,
1172,,,,,,,,
1173,,,,,,,,
1174,,,,,,,,
1175,,,,,,,,
1176,,,,,,,,
1177,,,,,,,,
1178,,,,,,,,
1179,,,,,,,,
1180,,,,,,,,
1181,,,,,,,,
1182,,,,,,,,
1183,,,,,,,,
1184,,,,,,,,
1185,,,,,,,,
1186,,,,,,,,
1187,,,,,,,,
1188,,,,,,,,
1189,,,,,,,,
1190,,,,,,,,
1191,,,,,,,,
1192,,,,,,,,
1193,,,,,,,,
1194,,,,,,,,
1195,,,,,,,,
1196,,,,,,,,
1197,,,,,,,,
1198,,,,,,,,
1199,问荆,1级,罗马,罗马,拉丁,几个,极少,极少
1200,油咖喱酱,5级,京兆郡,关中,华夏,6,0,5
1201,二涵Bert,5级,罗马,罗马,拉丁,几十,几个,极少
1202,一梦浮生,7级,罗马,罗马,拉丁,几十,几十,几个
1203,joker,11级,河南郡,中原,华夏,几百,几百,几个
1204,真·小透明君w,10级,京兆郡,关中,华夏,102,35,0
1205,蘑菇,3级,京兆郡,关中,华夏,9,9,0
1206,大汉,1级,京兆郡,关中,华夏,2,1,0
1207,geniusdouble1,1级,罗马,罗马,拉丁,极少,极少,极少
1208,魑魅千殇,8级,罗马,罗马,拉丁,几十,几十,几个
1209,Mr.Blast,20级,京兆郡,关中,华夏,952,555,7
1210,Karen,6级,罗马,罗马,拉丁,几个,几个,极少
1211,王译钒,2级,京兆郡,关中,华夏,2,1,0
1212,tencer,1级,罗马,罗马,拉丁,极少,极少,极少
1213,时间,20级,罗马,罗马,拉丁,几百,几百,几百
1214,水若,21级,罗马,罗马,拉丁,几百,几百,几十
1215,果小弟,7级,京兆郡,关中,华夏,15,0,0
1216,Nietzsche,20级,亚历山大,托勒密,希腊,几百,几百,几十
1217,KSGT00519750,10级,阿提卡,爱奥尼亚,希腊,几百,几十,几十
1218,cherylsky,18级,罗马,罗马,拉丁,几百,几十,几个
1219,`SeCond,2级,京兆郡,关中,华夏,0,2,0
1220,EvelynChan,10级,罗马,罗马,拉丁,几十,几十,几十
1221,蔷薇不开花,7级,罗马,罗马,拉丁,几十,几十,极少
1222,易,1级,京兆郡,关中,华夏,0,0,0
1223,易.,9级,罗马,罗马,拉丁,几十,几十,极少
1224,木小尔,8级,京兆郡,关中,华夏,32,17,0
1225,猫逆袭薛定谔,18级,河南郡,中原,华夏,几十,几十,极少
1226,SPQR,4级,罗马,罗马,拉丁,几十,几个,极少
1227,正直的白切肉,10级,罗马,罗马,拉丁,几十,几十,极少
1228,风行者,2级,京兆郡,关中,华夏,0,0,0
1229,清嘉之音,2级,京兆郡,关中,华夏,4,4,0
1230,提莫的小蘑菇,7级,罗马,罗马,拉丁,几十,几十,极少
1231,果果,3级,罗马,罗马,拉丁,几个,几个,极少
1232,功成弗居,5级,京兆郡,关中,华夏,11,15,0
1233,tbnu,1级,京兆郡,关中,华夏,1,0,0
1234,小梧桐,1级,京兆郡,关中,华夏,0,0,0
1235,Tommy-Coffee,14级,阿提卡,爱奥尼亚,希腊,几十,几十,几个
1236,小澄君,13级,亚历山大,托勒密,希腊,几百,几十,几个
1237,hellobaby,2级,京兆郡,关中,华夏,3,2,0
1238,最後的倔強,9级,罗马,罗马,拉丁,几十,几十,极少
1239,霖忻,4级,京兆郡,关中,华夏,8,5,0
1240,baddream,19级,罗马,罗马,拉丁,几百,几十,几个
1241,糯米,4级,京兆郡,关中,华夏,20,9,3
1242,Fractal,3级,京兆郡,关中,华夏,6,4,1
1243,LeoYZY,2级,罗马,罗马,拉丁,几个,几个,极少
1244,Anty,5级,罗马,罗马,拉丁,几个,几个,极少
1245,bnu梦,1级,京兆郡,关中,华夏,2,1,0
1246,ciciyu,1级,罗马,罗马,拉丁,极少,极少,极少
1247,Egbert_H,1级,罗马,罗马,拉丁,几个,极少,极少
1248,what'smyname,4级,京兆郡,关中,华夏,12,12,1
1249,渵崽崽,5级,京兆郡,关中,华夏,24,18,1
1250,ZHYIce,21级,阿提卡,爱奥尼亚,希腊,几百,几十,几个
1251,`Third,4级,京兆郡,关中,华夏,12,10,1
1252,`Fast,4级,罗马,罗马,拉丁,几个,几个,几个
1253,hz,24级,蜀郡,巴蜀,华夏,几百,几百,几个
1254,姿势美如画,5级,京兆郡,关中,华夏,14,9,0
1255,雅馨一只,3级,河南郡,中原,华夏,几个,几个,极少
1256,pertrian,5级,罗马,罗马,拉丁,几个,几个,极少
1257,EdisonY,2级,罗马,罗马,拉丁,几个,几个,极少
1258,St.Saber,5级,罗马,罗马,拉丁,几十,几十,极少
1259,Semiquave,6级,京兆郡,关中,华夏,11,25,0
1260,纪念的生煎,9级,罗马,罗马,拉丁,几个,几十,极少
1261,Eden,5级,京兆郡,关中,华夏,9,8,0
1262,一条钢尺,4级,京兆郡,关中,华夏,2,0,0
1263,条纹猫,23级,罗马,罗马,拉丁,几百,几十,几十
1264,疾风II,11级,京兆郡,关中,华夏,78,70,0
1265,Whashington,9级,河南郡,中原,华夏,几百,几十,极少
1266,我是小号甲,6级,京兆郡,关中,华夏,13,5,5
1267,罗马战神,5级,罗马,罗马,拉丁,几十,几十,极少
1268,机器喵,5级,罗马,罗马,拉丁,几十,几十,极少
1269,星の翔,5级,罗马,罗马,拉丁,几十,几十,极少
1270,白.茉,5级,罗马,罗马,拉丁,几个,几十,极少
1271,、Fly,4级,罗马,罗马,拉丁,几个,几个,极少
1272,ag,26级,蜀郡,巴蜀,华夏,1025,187,18
1273,Sherry,2级,京兆郡,关中,华夏,2,5,0
1274,Melox,2级,罗马,罗马,拉丁,几个,极少,极少
1275,Husky,1级,罗马,罗马,拉丁,极少,极少,极少
1276,李富华,1级,京兆郡,关中,华夏,0,0,0
1277,AndyKing,4级,罗马,罗马,拉丁,几个,几个,极少
1278,半句、再见,1级,京兆郡,关中,华夏,1,0,0
1279,Tzuyu,1级,罗马,罗马,拉丁,极少,极少,极少
1280,ウルトラマン,1级,罗马,罗马,拉丁,极少,极少,极少
1281,david203812,2级,罗马,罗马,拉丁,几个,几个,极少
1282,AoE,4级,罗马,罗马,拉丁,几个,几个,极少
1283,、Fun,4级,罗马,罗马,拉丁,几个,极少,极少
1284,Moriaty,4级,罗马,罗马,拉丁,几个,几个,几个
1285,笛笛,2级,京兆郡,关中,华夏,7,3,0
1286,洪昊扬,3级,罗马,罗马,拉丁,几十,几个,极少
1287,史二睿冲向110,6级,罗马,罗马,拉丁,几个,几个,极少
1288,大大大大凿子,8级,罗马,罗马,拉丁,几十,几个,极少
1289,missionsmay,14级,罗马,罗马,拉丁,几百,几十,几个
1290,Xs_413,3级,罗马,罗马,拉丁,几个,极少,极少
1291,Fay,6级,京兆郡,关中,华夏,17,21,2
1292,剑啸易水,2级,京兆郡,关中,华夏,6,2,0
1293,xuxin987,1级,京兆郡,关中,华夏,0,0,0
1294,rc0803,17级,罗马,罗马,拉丁,几十,极少,极少
1295,小句读,2级,京兆郡,关中,华夏,2,1,0
1296,南宫,1级,罗马,罗马,拉丁,极少,极少,极少
1297,Alicia,19级,罗马,罗马,拉丁,几百,几百,几十
1298,fts96,17级,罗马,罗马,拉丁,几百,几十,几个
1299,`Fight,4级,罗马,罗马,拉丁,几个,几个,极少
1300,shy雨,1级,京兆郡,关中,华夏,0,0,0
1301,悲伤氤氲成海,1级,罗马,罗马,拉丁,几个,极少,极少
1302,吟罢低眉,7级,阿提卡,爱奥尼亚,希腊,几十,几个,几个
1303,airsupply,4级,罗马,罗马,拉丁,几个,几个,极少
1304,小绿,2级,京兆郡,关中,华夏,8,3,0
1305,远远同学,4级,罗马,罗马,拉丁,几个,极少,极少
1306,`Fine,4级,罗马,罗马,拉丁,极少,几个,极少
1307,夜访吸血鬼,5级,罗马,罗马,拉丁,几个,几个,极少
1308,不科学的炮姐,6级,罗马,罗马,拉丁,几个,几个,极少
1309,瓦洛兰、光头,5级,罗马,罗马,拉丁,几个,几十,极少
1310,NancyX,1级,京兆郡,关中,华夏,2,0,0
1311,Nobody,2级,京兆郡,关中,华夏,5,2,0
1312,tracy,1级,京兆郡,关中,华夏,0,1,0
1313,Mex,1级,京兆郡,关中,华夏,3,2,0
1314,囧,2级,罗马,罗马,拉丁,几个,几个,极少
1315,`Fact,3级,罗马,罗马,拉丁,几个,几个,极少
1316,`Far,3级,罗马,罗马,拉丁,极少,极少,极少
1317,我是小号乙,6级,京兆郡,关中,华夏,17,4,2
1318,刘一手,3级,京兆郡,关中,华夏,1,0,0
1319,白小兔,4级,京兆郡,关中,华夏,0,8,0
1320,仙人球,9级,京兆郡,关中,华夏,11,34,0
1321,不乖,4级,京兆郡,关中,华夏,0,8,0
1322,Eragon她男人,6级,罗马,罗马,拉丁,几个,几个,极少
1323,蛋蛋滴忧桑,4级,罗马,罗马,拉丁,几个,几个,极少
1324,FarraF,2级,京兆郡,关中,华夏,4,1,0
1325,黑鹰坠落Irene,28级,罗马,罗马,拉丁,几千,几百,几十
1326,Vivian,1级,罗马,罗马,拉丁,极少,极少,极少
1327,nnoo1900,3级,罗马,罗马,拉丁,几个,几个,极少
1328,Far_raF,3级,罗马,罗马,拉丁,几个,几个,极少
1329,悠悠雪子,23级,罗马,罗马,拉丁,几百,几百,几个
1330,我是小号丙,6级,京兆郡,关中,华夏,19,2,0
1331,费付氏,2级,京兆郡,关中,华夏,1,1,0
1332,Fate,17级,亚历山大,托勒密,希腊,几百,几十,几个
1333,Quaternion,10级,罗马,罗马,拉丁,几十,几个,极少
1334,Angelina,19级,东克里特,克里特,希腊,几百,几十,几十
1335,AshleyJiang,1级,罗马,罗马,拉丁,极少,极少,极少
1336,fangxuanwei,8级,罗马,罗马,拉丁,几十,几十,极少
1337,Arrietty,1级,罗马,罗马,拉丁,极少,极少,极少
1338,静临,18级,罗马,罗马,拉丁,几百,几十,极少
1339,SweetLiberty,6级,京兆郡,关中,华夏,15,4,0
1340,newborn,6级,京兆郡,关中,华夏,15,7,1
1341,MrRich,6级,京兆郡,关中,华夏,28,12,0
1342,kaiwen,5级,京兆郡,关中,华夏,16,10,2
1343,moke525,2级,京兆郡,关中,华夏,7,1,0
1344,feiniao,2级,京兆郡,关中,华夏,1,1,0
1345,於皓洋,7级,罗马,罗马,拉丁,几个,几个,极少
1346,王雪童Richard,5级,京兆郡,关中,华夏,20,4,0
1347,节操是神马,8级,罗马,罗马,拉丁,几十,几个,几个
1348,RyeKid,8级,罗马,罗马,拉丁,几十,几个,几个
1349,金金金特勒,17级,京兆郡,关中,华夏,744,173,35
1350,Felix,4级,罗马,罗马,拉丁,几个,几个,极少
1351,Kaname,4级,罗马,罗马,拉丁,几十,几个,极少
1352,海西米,5级,京兆郡,关中,华夏,9,3,0
1353,极光,1级,京兆郡,关中,华夏,4,2,0
1354,Classica,1级,罗马,罗马,拉丁,极少,极少,极少
1355,zy1524,22级,河南郡,中原,华夏,几百,几十,几十
1356,艾爾伯特,21级,京兆郡,关中,华夏,615,294,28
1357,leezx,19级,亚历山大,托勒密,希腊,几百,几十,几十
1358,zjull,19级,蜀郡,巴蜀,华夏,497,138,28
1359,leeberty,3级,京兆郡,关中,华夏,12,3,1
1360,萌蒙朦,3级,京兆郡,关中,华夏,12,2,1
1361,9000K,1级,京兆郡,关中,华夏,1,0,0
1362,大汗王,5级,京兆郡,关中,华夏,2,1,0
1363,Alan_Wong,19级,河南郡,中原,华夏,几百,几十,几十
1364,jy,1级,罗马,罗马,拉丁,极少,极少,极少
1365,杏花微雨bnu,5级,京兆郡,关中,华夏,2,0,0
1366,咖喱#19,3级,京兆郡,关中,华夏,1,0,0
1367,Summer,3级,京兆郡,关中,华夏,18,8,0
1368,万万不在线,16级,罗马,罗马,拉丁,几十,几个,极少
1369,xa1436,8级,京兆郡,关中,华夏,31,17,0
1370,Julius_Caesar,2级,罗马,罗马,拉丁,极少,几个,极少
1371,Long_New,2级,京兆郡,关中,华夏,6,1,0
1372,fontainebleau,4级,罗马,罗马,拉丁,几十,几个,极少
1373,我是小号丁,5级,京兆郡,关中,华夏,14,2,0
1374,蝶恋花,6级,罗马,罗马,拉丁,几十,几个,极少
1375,希尔瓦纳斯,4级,罗马,罗马,拉丁,几个,几个,极少
1376,jiqimaono2,2级,京兆郡,关中,华夏,12,3,0
1377,阿莼,6级,京兆郡,关中,华夏,11,4,0
1378,望问津,1级,京兆郡,关中,华夏,0,0,0
1379,巴尔,11级,罗马,罗马,拉丁,几十,极少,极少
1380,上线不靠谱,11级,蜀郡,巴蜀,华夏,几百,几个,几个
1381,大卫猫君。,1级,京兆郡,关中,华夏,0,0,0
1382,范特西,9级,亚历山大,托勒密,希腊,几十,几十,几个
1383,小熊罴罴,6级,京兆郡,关中,华夏,19,11,0
1384,我是小号戊,5级,京兆郡,关中,华夏,10,1,0
1385,DonQuixote,4级,京兆郡,关中,华夏,0,0,0
1386,Leon,2级,罗马,罗马,拉丁,几个,极少,极少
1387,牛眼,26级,河南郡,中原,华夏,几百,几百,几个
1388,江左夷吾,1级,京兆郡,关中,华夏,1,0,0
1389,kite,23级,亚历山大,托勒密,希腊,几百,几百,几个
1390,Tinapegh,24级,京兆郡,关中,华夏,186,825,1
1391,瞄星人间谍,1级,京兆郡,关中,华夏,0,0,0
1392,Cleopatra,1级,罗马,罗马,拉丁,极少,极少,极少
1393,manaita,3级,罗马,罗马,拉丁,几个,极少,极少
1394,斯达舒,1级,罗马,罗马,拉丁,几个,极少,极少
1395,Carloon,24级,京兆郡,关中,华夏,719,578,10
1396,安心,3级,罗马,罗马,拉丁,几个,极少,极少
1397,冰拿铁,1级,京兆郡,关中,华夏,0,0,0
1398,清木yang,2级,京兆郡,关中,华夏,6,2,0
1399,2860598453,1级,罗马,罗马,拉丁,极少,极少,极少
1400,GeeLoMo,23级,京兆郡,关中,华夏,160,47,0
1401,SP、Engine,7级,京兆郡,关中,华夏,28,12,1
1402,夜子亦喵,19级,亚历山大,托勒密,希腊,几百,几百,几个
1403,放空ing的Ex君,22级,罗马,罗马,拉丁,几百,几十,几十
1404,yangzz272,5级,罗马,罗马,拉丁,几个,几个,极少
1405,水焰,23级,罗马,罗马,拉丁,几百,几百,几十
1406,Alta,3级,阿提卡,爱奥尼亚,希腊,极少,几个,极少
1407,Congroo,4级,罗马,罗马,拉丁,几个,几个,极少
1408,百忍轮回,4级,罗马,罗马,拉丁,几个,几个,极少
1409,RyanST,10级,罗马,罗马,拉丁,几十,几十,极少
1410,Ms.Pancake,5级,罗马,罗马,拉丁,几个,几个,极少
1411,苏箜,21级,亚历山大,托勒密,希腊,几百,几十,几个
1412,Noel,1级,京兆郡,关中,华夏,2,0,0
1413,geruilesi,12级,京兆郡,关中,华夏,145,97,4
1414,薇薇安,3级,京兆郡,关中,华夏,9,1,0
1415,Mozrates,20级,罗马,罗马,拉丁,几十,几个,极少
1416,西塞罗,12级,罗马,罗马,拉丁,几十,几十,极少
1417,ccc123456ccc,6级,河南郡,中原,华夏,几十,几个,极少
1418,三个小石头,7级,罗马,罗马,拉丁,几十,几个,几个
1419,fauncdk,4级,罗马,罗马,拉丁,几个,几个,极少
1420,AndyKUMA,17级,罗马,罗马,拉丁,几十,几个,几个
1421,大脚丫女孩,8级,亚历山大,托勒密,希腊,几十,几个,几个
1422,Sforza,3级,京兆郡,关中,华夏,0,0,0
1423,艾连,1级,京兆郡,关中,华夏,1,0,0
1424,toni,6级,京兆郡,关中,华夏,11,11,0
1425,desu,17级,京兆郡,关中,华夏,741,69,82
1426,我是小号己,3级,京兆郡,关中,华夏,6,0,0
1427,屋大维,14级,蜀郡,巴蜀,华夏,几百,几百,几个
1428,milan,6级,罗马,罗马,拉丁,几个,几个,极少
1429,李一吉,1级,京兆郡,关中,华夏,1,0,0
1430,瞄了个咪,7级,京兆郡,关中,华夏,15,4,0
1431,麦克蒙德,2级,京兆郡,关中,华夏,1,1,0
1432,Aven,2级,罗马,罗马,拉丁,极少,极少,极少
1433,Motto,7级,罗马,罗马,拉丁,几个,极少,几个
1434,cygnus_pty,14级,罗马,罗马,拉丁,几十,极少,极少
1435,何从,7级,亚历山大,托勒密,希腊,几个,几个,极少
1436,阿茗,16级,京兆郡,关中,华夏,155,43,0
1437,saha,10级,蜀郡,巴蜀,华夏,几十,几十,几个
1438,Tommy-Lee,1级,京兆郡,关中,华夏,0,0,0
1439,@_@,4级,京兆郡,关中,华夏,8,1,0
1440,曙光。,27级,蜀郡,巴蜀,华夏,几百,几十,极少
1441,我是小号辛,3级,京兆郡,关中,华夏,2,0,0
1442,夕阳随风坠,1级,罗马,罗马,拉丁,极少,极少,极少
1443,tubeed,14级,京兆郡,关中,华夏,82,9,0
1444,Caliburn,2级,罗马,罗马,拉丁,几个,极少,极少
1445,sgzy,24级,蜀郡,巴蜀,华夏,几百,几百,几个
1446,shindig,6级,京兆郡,关中,华夏,11,11,0
1447,FranKafka,1级,京兆郡,关中,华夏,0,0,0
1448,苏某人狐狸,26级,亚历山大,托勒密,希腊,几百,几百,几个
1449,阳春白雪,6级,罗马,罗马,拉丁,几十,几个,极少
1450,JackRodwell,3级,罗马,罗马,拉丁,极少,极少,极少
1451,讓子彈飛,3级,罗马,罗马,拉丁,极少,极少,极少
1452,远行,14级,罗马,罗马,拉丁,几十,几十,几个
1453,杜松子银酱,24级,罗马,罗马,拉丁,几百,几十,几十
1454,章鱼,10级,阿提卡,爱奥尼亚,希腊,几百,几百,几个
1455,颜心,22级,京兆郡,关中,华夏,350,194,4
1456,小饭,2级,京兆郡,关中,华夏,12,2,0
1457,葫芦娃,8级,亚历山大,托勒密,希腊,几十,几十,极少
1458,solo,1级,京兆郡,关中,华夏,0,0,0
1459,KradNek,19级,京兆郡,关中,华夏,278,8,2
1460,杰克斯拜罗,7级,亚历山大,托勒密,希腊,几十,几十,极少
1461,回头无岸,2级,罗马,罗马,拉丁,极少,极少,极少
1462,muyz_muyz,1级,京兆郡,关中,华夏,1,0,0
1463,caiqingxuan,2级,罗马,罗马,拉丁,几个,几个,极少
1464,伊涅斯塔,1级,京兆郡,关中,华夏,0,0,0
1465,CharlieYoung,1级,京兆郡,关中,华夏,0,0,0
1466,Mazzimo,3级,罗马,罗马,拉丁,几个,几个,极少
1467,红衣发湿,27级,蜀郡,巴蜀,华夏,几百,几十,几个
1468,Hugify,2级,罗马,罗马,拉丁,几个,极少,极少
1469,屋大維,3级,罗马,罗马,拉丁,几个,几个,极少
1470,fangrc,5级,罗马,罗马,拉丁,几个,几个,极少
1471,Adolph.Don,3级,罗马,罗马,拉丁,几十,几个,极少
1472,zxc,16级,京兆郡,关中,华夏,几百,几十,几十
1473,砂子,6级,京兆郡,关中,华夏,34,17,1
1474,xiaolai,1级,罗马,罗马,拉丁,极少,极少,极少
1475,程序错误,21级,罗马,罗马,拉丁,几百,几百,几十
1476,陶朱公,20级,京兆郡,关中,华夏,121,70,3
1477,Coral,2级,罗马,罗马,拉丁,极少,极少,极少
1478,乔多Godot,4级,罗马,罗马,拉丁,几十,几个,极少
1479,Calhoun,5级,京兆郡,关中,华夏,12,5,0
1480,偏偏,18级,京兆郡,关中,华夏,95,425,8
1481,Abacus,1级,京兆郡,关中,华夏,1,0,0
1482,lenmoF1,7级,亚历山大,托勒密,希腊,几个,几十,极少
1483,5tong,1级,京兆郡,关中,华夏,0,0,0
1484,斑点,1级,罗马,罗马,拉丁,极少,极少,极少
1485,仓鼠布丁,7级,罗马,罗马,拉丁,几十,几十,极少
1486,Hydra,27级,京兆郡,关中,华夏,236,1968,0
1487,弱水三千,1级,京兆郡,关中,华夏,0,0,0
1488,GrifterWang,6级,京兆郡,关中,华夏,44,14,2
1489,张晓夏,5级,京兆郡,关中,华夏,27,10,2
1490,抠脚大汉,7级,罗马,罗马,拉丁,几个,几个,极少
1491,蓬菜酒,4级,罗马,罗马,拉丁,极少,极少,极少
1492,蓬莱洒,3级,罗马,罗马,拉丁,几个,几个,极少
1493,susymei,20级,亚历山大,托勒密,希腊,几百,几百,几个
1494,墨梳语,15级,罗马,罗马,拉丁,几百,几十,几个
1495,YangXX,1级,京兆郡,关中,华夏,0,0,0
1496,晴天娃娃,7级,罗马,罗马,拉丁,几个,几个,极少
1497,frozen,10级,阿提卡,爱奥尼亚,希腊,几十,几十,几个
1498,Tide,15级,罗马,罗马,拉丁,几十,几十,极少
1499,落墨,6级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
1500,Lyn.Z,9级,罗马,罗马,拉丁,几十,几十,几个
1501,宝贝QQ,9级,罗马,罗马,拉丁,几十,几个,极少
1502,Winnie,16级,罗马,罗马,拉丁,几十,极少,极少
1503,daisy748,13级,京兆郡,关中,华夏,36,19,0
1504,意小遥儿,2级,罗马,罗马,拉丁,极少,几个,极少
1505,佐伊,16级,罗马,罗马,拉丁,几十,几个,极少
1506,萌甜甜,16级,河南郡,中原,华夏,几百,几十,几十
1507,cheerup,6级,阿提卡,爱奥尼亚,希腊,几十,几十,极少
1508,忘道,1级,京兆郡,关中,华夏,2,0,0
1509,小陈陈,4级,京兆郡,关中,华夏,13,5,1
1510,忘古,9级,罗马,罗马,拉丁,几十,几十,极少
1511,mike,1级,罗马,罗马,拉丁,极少,极少,极少
1512,Azizi,19级,亚历山大,托勒密,希腊,几十,几十,极少
1513,幻雾影,9级,亚历山大,托勒密,希腊,几十,几十,极少
1514,鹰无,2级,罗马,罗马,拉丁,几个,极少,极少
1515,安妮,16级,罗马,罗马,拉丁,几十,极少,极少
1516,alanspader,1级,罗马,罗马,拉丁,极少,极少,极少
1517,梦海,6级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
1518,远山,6级,阿提卡,爱奥尼亚,希腊,几个,几个,极少
1519,Cassea,9级,罗马,罗马,拉丁,几十,几个,几个
1520,旅行者,6级,罗马,罗马,拉丁,几个,极少,极少
1521,焱の心,1级,京兆郡,关中,华夏,0,0,0
1522,Johnny,27级,京兆郡,关中,华夏,260,1392,13
1523,解语花w,10级,罗马,罗马,拉丁,几十,几个,极少
1524,瑷琳,4级,罗马,罗马,拉丁,几个,极少,极少
1525,Endless,10级,京兆郡,关中,华夏,44,17,0
1526,弗雷曼,1级,罗马,罗马,拉丁,极少,极少,极少
1527,月静风沉,17级,罗马,罗马,拉丁,几百,几百,极少
1528,JaKe,2级,京兆郡,关中,华夏,4,1,0
1529,艾莉娜Cynthia,4级,罗马,罗马,拉丁,几十,几个,极少
1530,Bilnk,5级,罗马,罗马,拉丁,几十,几个,极少
1531,我是小号庚,3级,京兆郡,关中,华夏,10,9,0
1532,Jinyi,2级,罗马,罗马,拉丁,几个,极少,极少
1533,bladder,8级,京兆郡,关中,华夏,33,8,0
1534,小虾N条,2级,京兆郡,关中,华夏,2,1,0
1535,坛主,1级,京兆郡,关中,华夏,3,1,0
1536,秦婴,2级,京兆郡,关中,华夏,11,2,1
1537,九夏。,1级,京兆郡,关中,华夏,0,0,0
1538,Theraaaa,1级,罗马,罗马,拉丁,几个,极少,极少
1539,品鸿褪色,18级,罗马,罗马,拉丁,几十,几十,极少
1540,zhujungang,1级,京兆郡,关中,华夏,0,0,0
1541,mouse961008,24级,罗马,罗马,拉丁,几百,几百,几个
1542,陷落的城池,2级,罗马,罗马,拉丁,几个,极少,极少
1543,严格,12级,亚历山大,托勒密,希腊,几百,几十,几个
1544,听风走过,2级,京兆郡,关中,华夏,6,1,0
1545,小飞虫,3级,罗马,罗马,拉丁,几个,几个,极少
1546,brand,1级,京兆郡,关中,华夏,0,0,0
1547,Teresa,17级,罗马,罗马,拉丁,几十,几十,几个
1548,鄂霍次克余音,1级,罗马,罗马,拉丁,极少,极少,极少
1549,国宝先森~,1级,罗马,罗马,拉丁,极少,极少,极少
1550,jehoahaz,3级,罗马,罗马,拉丁,几十,几个,极少
1551,Spike,3级,罗马,罗马,拉丁,几个,极少,极少
1552,天仪天易,10级,罗马,罗马,拉丁,几十,几个,极少
1553,十八,17级,罗马,罗马,拉丁,几十,几十,极少
1554,猎客,7级,亚历山大,托勒密,希腊,几个,几个,极少
1555,钢琴家,3级,罗马,罗马,拉丁,几个,极少,极少
1556,菠萝亦尘,1级,京兆郡,关中,华夏,0,0,0
1557,bobopong,2级,罗马,罗马,拉丁,极少,极少,极少
1558,雷雷雷雷雷欧,26级,亚历山大,托勒密,希腊,几百,几百,几十
